W1,W2
10.41,6.3100000000000005
27.810000000000002,4.95
13.92,6.54
22.02,6.949999999999999
9.51,6.5
2.79,3.3000000000000003
17.58,4.640000000000001
9.24,7.25
17.97,1.6
12.93,9.02
21.45,4.1899999999999995
8.85,6.3
15.24,1.59
1.74,8.67
27.51,5.949999999999999
3.48,3.4499999999999997
8.31,6.840000000000001
11.25,4.1499999999999995
21.72,0.66
5.52,5.07
22.89,9.59
14.73,9.8
22.65,3.37
22.02,0.75
18.18,7.76
11.76,6.879999999999999
14.069999999999999,8.82
14.219999999999999,0.31
27.96,4.95
10.110000000000001,6.27
7.29,1.28
2.52,1.21
1.98,8.6
27.12,4.39
5.31,0.8
29.7,9.91
6.84,7.1
9.51,9.879999999999999
14.069999999999999,7.54
28.77,4.47
15.72,3.5199999999999996
8.459999999999999,0.55
7.47,9.34
28.32,3.16
5.43,0.48
29.099999999999998,4.44
16.95,2.94
22.259999999999998,6.44
11.64,8.93
26.88,9.030000000000001
17.4,5.6499999999999995
7.35,9.21
10.559999999999999,7.75
3.7800000000000002,7.8500000000000005
1.02,2.63
20.639999999999997,3.11
21.93,3.19
7.29,1.27
17.91,4.47
13.71,9.76
14.82,7.78
9.209999999999999,0.8599999999999999
20.040000000000003,6.18
29.58,4.44
25.59,9.21
27.12,3.66
19.71,0.64
26.04,9.200000000000001
20.400000000000002,6.07
4.140000000000001,8.95
16.650000000000002,6.51
24.779999999999998,9.399999999999999
28.65,7.29
21.9,2.46
18.09,9.26
7.32,5.5600000000000005
12.629999999999999,6.14
8.729999999999999,6.01
21.0,2.92
27.84,3.57
9.15,0.09
18.990000000000002,4.57
24.18,8.26
24.03,9.52
3.9000000000000004,0.8200000000000001
24.240000000000002,3.58
13.71,6.390000000000001
1.47,9.91
9.75,9.290000000000001
6.57,3.6399999999999997
16.470000000000002,0.19
3.63,2.6
29.7,0.45999999999999996
16.290000000000003,7.26
24.63,7.47
9.780000000000001,3.61
4.2,5.64
27.09,6.25
7.53,7.74
11.58,2.86
5.52,9.16
28.919999999999998,7.41
10.44,8.37
15.03,7.109999999999999
29.4,1.9300000000000002
4.38,3.23
18.06,4.14
18.15,7.8500000000000005
5.58,3.4399999999999995
22.56,6.5200000000000005
28.56,3.7800000000000002
5.130000000000001,6.680000000000001
19.26,3.04
20.46,6.27
23.73,1.44
20.849999999999998,3.11
13.32,9.629999999999999
0.42,8.17
23.04,2.22
4.71,6.59
26.64,7.78
13.770000000000001,4.22
4.08,9.17
11.790000000000001,9.13
12.030000000000001,7.21
2.1599999999999997,6.86
15.0,2.9
17.91,8.469999999999999
24.360000000000003,7.86
0.69,5.05
24.959999999999997,1.05
0.72,6.8100000000000005
12.629999999999999,9.42
23.64,6.67
8.52,6.43
11.52,9.65
14.1,7.86
29.46,6.470000000000001
27.51,8.08
25.08,9.53
10.74,7.42
20.25,7.59
15.06,3.91
14.37,1.81
10.59,7.78
18.24,6.5600000000000005
27.78,1.7799999999999998
12.54,8.110000000000001
13.92,2.1
3.99,5.05
25.259999999999998,2.8699999999999997
9.24,5.739999999999999
15.18,8.57
24.959999999999997,7.109999999999999
5.91,7.1499999999999995
0.32999999999999996,7.65
29.189999999999998,4.09
19.59,2.05
20.91,8.85
1.8900000000000001,2.8000000000000003
16.470000000000002,8.91
25.65,6.43
26.73,8.09
13.11,1.22
28.65,4.859999999999999
2.85,8.77
1.47,6.89
25.349999999999998,4.38
9.15,5.26
24.509999999999998,1.56
27.720000000000002,0.22999999999999998
7.92,4.72
21.36,6.04
0.09,5.13
15.09,2.51
14.73,6.45
15.57,3.76
20.37,1.18
11.58,9.559999999999999
18.96,9.389999999999999
29.61,0.10999999999999999
25.32,1.92
16.5,2.33
1.05,7.800000000000001
1.74,6.28
23.790000000000003,6.12
24.66,7.95
15.39,9.709999999999999
26.07,3.01
27.12,5.01
28.41,6.879999999999999
5.76,1.8399999999999999
29.07,4.81
12.299999999999999,5.97
1.2899999999999998,7.68
14.52,1.37
8.82,5.2700000000000005
21.66,4.95
2.73,0.29000000000000004
20.490000000000002,1.27
6.21,6.89
28.77,1.92
18.12,8.09
12.180000000000001,4.0
13.17,3.81
18.54,8.57
23.25,9.22
21.599999999999998,9.89
25.14,7.069999999999999
21.66,9.469999999999999
14.94,4.76
12.0,7.91
9.69,0.8699999999999999
4.17,2.31
11.52,5.779999999999999
16.650000000000002,3.09
7.53,4.84
12.42,7.58
22.56,9.87
24.270000000000003,2.5300000000000002
20.97,7.14
16.05,4.47
15.72,3.6399999999999997
26.4,4.0200000000000005
19.26,9.73
3.84,9.87
14.37,6.75
24.779999999999998,2.79
15.24,1.7599999999999998
28.349999999999998,6.83
24.9,9.85
5.91,8.469999999999999
23.34,0.26
10.86,8.309999999999999
27.060000000000002,3.05
21.45,0.95
5.31,7.58
6.18,5.709999999999999
23.400000000000002,7.91
6.33,5.99
29.7,2.22
6.54,2.05
25.14,2.49
12.6,1.7000000000000002
29.04,8.149999999999999
14.459999999999999,3.2
24.360000000000003,4.09
7.95,5.33
25.049999999999997,0.73
10.98,0.65
27.48,8.379999999999999
17.79,8.459999999999999
9.780000000000001,8.209999999999999
16.470000000000002,4.92
13.770000000000001,6.07
4.4399999999999995,4.14
3.3,1.33
25.259999999999998,5.96
4.65,7.33
7.38,2.66
24.240000000000002,5.32
22.59,9.69
12.75,1.9500000000000002
15.780000000000001,0.07
15.120000000000001,7.58
13.71,0.19
28.259999999999998,4.26
17.49,3.3400000000000003
24.360000000000003,9.719999999999999
8.58,8.84
6.99,9.31
29.61,5.99
13.05,1.07
7.2299999999999995,9.5
29.64,4.01
18.6,0.25
20.97,9.66
25.98,9.629999999999999
28.56,5.36
20.1,3.3400000000000003
5.82,0.21000000000000002
13.71,7.66
0.44999999999999996,9.02
25.23,6.53
12.389999999999999,1.6900000000000002
7.4399999999999995,7.199999999999999
6.72,9.91
26.94,5.25
9.39,5.390000000000001
7.62,6.870000000000001
14.43,7.94
29.73,8.71
29.43,7.55
16.5,8.36
3.54,5.6499999999999995
22.65,8.98
5.159999999999999,5.92
23.310000000000002,9.68
7.47,5.32
2.04,2.22
14.49,7.66
3.5999999999999996,5.25
22.740000000000002,0.27
3.57,0.52
15.39,3.8600000000000003
1.65,4.0200000000000005
26.67,4.57
15.780000000000001,8.19
7.29,8.19
13.71,0.8899999999999999
16.17,3.88
25.5,5.739999999999999
4.83,4.2299999999999995
27.84,4.59
6.0600000000000005,0.28
22.65,2.37
24.779999999999998,9.469999999999999
16.560000000000002,9.31
11.28,4.0
6.03,2.64
23.310000000000002,3.33
18.21,6.630000000000001
28.32,8.73
10.77,9.59
20.16,0.06
2.46,4.34
9.15,5.5600000000000005
3.75,2.8699999999999997
24.360000000000003,1.45
16.5,7.58
12.120000000000001,5.32
3.09,0.53
24.779999999999998,1.1300000000000001
12.030000000000001,0.75
10.649999999999999,9.629999999999999
7.5,6.92
24.21,6.09
13.14,8.95
22.95,7.63
12.299999999999999,5.25
25.169999999999998,0.47
0.12,3.8600000000000003
21.81,2.0100000000000002
1.17,9.81
12.120000000000001,1.81
27.51,5.590000000000001
8.22,8.49
2.52,1.28
2.1,9.09
16.8,7.54
24.03,7.800000000000001
24.57,5.3500000000000005
10.020000000000001,9.87
19.32,7.4399999999999995
24.360000000000003,2.8499999999999996
27.69,6.28
23.400000000000002,8.49
19.89,0.21000000000000002
17.79,8.76
14.67,6.62
14.64,9.81
1.92,7.7
7.7700000000000005,3.69
20.610000000000003,6.54
11.46,5.16
28.89,3.58
6.03,1.8199999999999998
6.96,2.6100000000000003
14.85,2.06
4.050000000000001,8.120000000000001
2.5799999999999996,4.61
22.32,4.91
29.13,6.42
9.09,0.9299999999999999
15.48,8.32
13.92,3.3600000000000003
12.36,7.95
24.93,5.44
14.309999999999999,5.3500000000000005
24.240000000000002,8.18
3.81,8.27
6.8100000000000005,4.62
10.559999999999999,8.02
16.830000000000002,3.88
6.57,6.949999999999999
1.74,5.6499999999999995
18.78,8.01
18.3,7.57
29.22,8.6
29.07,0.16
28.32,7.76
22.68,6.17
2.5500000000000003,9.48
15.48,5.96
1.3499999999999999,4.2299999999999995
2.52,1.58
6.99,1.1
7.47,5.380000000000001
4.65,4.0
8.16,2.6500000000000004
21.96,5.6899999999999995
3.63,5.3100000000000005
27.78,2.41
24.45,0.34
8.729999999999999,0.37
17.849999999999998,2.41
8.489999999999998,4.72
21.75,7.1899999999999995
9.51,7.92
17.759999999999998,7.84
4.74,9.89
8.01,7.199999999999999
6.99,8.08
13.44,1.6
17.79,5.44
11.370000000000001,2.04
6.78,9.02
28.110000000000003,7.37
20.16,0.8999999999999999
28.229999999999997,0.78
17.22,9.75
17.58,1.01
14.52,0.64
17.22,1.44
19.950000000000003,0.8200000000000001
16.32,3.93
15.120000000000001,2.27
28.169999999999998,2.04
26.04,6.21
6.0600000000000005,4.45
4.8,3.03
27.900000000000002,1.44
5.46,1.03
25.049999999999997,6.23
3.3,4.16
12.959999999999999,6.760000000000001
2.46,7.720000000000001
9.03,9.6
29.43,0.1
29.73,9.66
25.169999999999998,5.13
1.0799999999999998,5.739999999999999
29.7,6.3
12.42,2.41
29.55,6.18
28.77,6.1899999999999995
25.65,0.06
0.69,8.95
27.51,9.02
23.64,0.5800000000000001
11.1,3.37
0.18,3.13
4.319999999999999,1.6700000000000002
27.51,7.37
2.0100000000000002,7.1499999999999995
22.11,4.9399999999999995
13.620000000000001,5.5600000000000005
11.73,0.67
14.549999999999999,5.93
12.9,8.52
27.450000000000003,7.8100000000000005
25.86,0.34
24.45,5.9799999999999995
27.69,6.21
24.419999999999998,6.23
11.58,8.27
23.73,2.96
0.24,9.13
24.99,7.57
9.209999999999999,1.7799999999999998
7.53,9.41
12.629999999999999,1.6600000000000001
22.89,7.970000000000001
1.77,7.48
3.36,1.55
27.150000000000002,3.88
15.99,8.030000000000001
9.6,9.290000000000001
21.75,6.720000000000001
4.17,9.23
18.21,5.6499999999999995
14.94,3.04
2.52,9.78
8.729999999999999,5.83
7.38,0.76
3.15,7.62
13.71,5.09
1.8599999999999999,5.93
19.59,8.209999999999999
14.069999999999999,4.2299999999999995
17.79,1.83
15.99,0.10999999999999999
7.29,4.18
25.98,4.01
22.95,0.17
14.040000000000001,1.75
23.310000000000002,2.12
1.05,8.8
15.18,3.62
16.290000000000003,6.59
29.25,8.67
25.049999999999997,2.0300000000000002
9.780000000000001,5.1
14.43,1.92
16.5,6.15
21.63,3.11
7.800000000000001,5.5600000000000005
14.82,3.2800000000000002
12.54,9.6
11.370000000000001,4.76
0.9299999999999999,7.73
29.58,9.85
2.04,0.5800000000000001
17.58,0.8400000000000001
10.83,3.59
1.5299999999999998,4.18
14.85,2.0100000000000002
11.16,9.9
7.59,5.19
23.04,7.48
23.01,6.82
22.11,6.3
7.0200000000000005,1.92
15.06,3.2
20.130000000000003,6.86
18.66,2.0100000000000002
2.52,9.040000000000001
27.51,9.91
12.030000000000001,1.6700000000000002
12.15,5.13
25.98,1.06
1.23,3.37
26.4,7.92
24.72,5.3500000000000005
5.76,9.06
16.14,5.25
10.799999999999999,1.79
3.99,5.5
19.650000000000002,9.02
5.1000000000000005,5.380000000000001
15.48,8.05
23.16,1.59
6.51,7.119999999999999
3.3,6.18
24.63,8.67
27.990000000000002,9.629999999999999
10.44,3.76
20.490000000000002,1.61
16.32,0.64
0.24,8.02
1.05,7.37
9.12,6.3100000000000005
22.11,5.72
6.87,6.92
5.91,9.74
12.209999999999999,3.62
21.78,5.03
28.89,6.720000000000001
21.299999999999997,4.93
6.0,9.549999999999999
22.2,6.1899999999999995
8.100000000000001,7.970000000000001
26.61,3.8
20.7,6.02
24.869999999999997,9.84
14.73,9.360000000000001
9.81,4.55
2.13,9.22
9.42,0.8500000000000001
29.46,2.59
20.220000000000002,7.27
2.46,1.33
14.010000000000002,8.94
11.58,8.129999999999999
7.83,8.57
20.490000000000002,3.4799999999999995
3.3,7.14
6.0600000000000005,9.91
5.34,0.42000000000000004
28.59,0.67
20.34,4.35
25.919999999999998,6.49
0.44999999999999996,0.36
25.68,4.5200000000000005
11.64,7.92
7.4399999999999995,1.6700000000000002
16.68,0.25
7.47,5.140000000000001
29.13,8.139999999999999
26.4,0.98
17.31,7.199999999999999
21.87,7.2299999999999995
23.76,6.42
26.64,2.54
15.690000000000001,1.1300000000000001
11.07,6.07
4.17,7.59
8.459999999999999,0.53
17.34,1.2
15.21,6.44
21.689999999999998,3.14
0.9299999999999999,3.81
17.82,5.779999999999999
22.32,0.63
18.990000000000002,4.89
12.06,8.36
26.46,4.75
20.040000000000003,4.9399999999999995
6.57,2.2800000000000002
1.74,7.46
13.92,7.6
16.889999999999997,9.22
10.649999999999999,2.74
24.93,0.3
11.28,7.970000000000001
0.21,4.16
23.19,9.66
17.73,4.57
15.84,9.87
15.39,0.8999999999999999
7.92,4.47
20.46,0.42000000000000004
28.47,6.83
12.75,5.19
15.690000000000001,1.7799999999999998
15.57,9.89
4.65,4.109999999999999
11.64,8.71
8.190000000000001,0.9299999999999999
6.090000000000001,2.9299999999999997
24.869999999999997,0.63
2.1599999999999997,0.61
29.25,0.2
15.09,6.840000000000001
24.93,6.17
3.45,7.26
26.88,8.86
27.150000000000002,1.08
24.45,4.13
19.53,3.09
28.89,4.04
9.45,0.7000000000000001
15.18,3.04
2.88,5.05
12.959999999999999,1.92
6.54,0.38
11.01,7.53
27.900000000000002,2.96
10.319999999999999,0.12
12.299999999999999,8.88
1.71,1.7799999999999998
12.06,7.1499999999999995
7.68,9.32
11.129999999999999,4.069999999999999
16.95,2.8899999999999997
25.08,3.81
17.939999999999998,4.680000000000001
10.559999999999999,0.5700000000000001
28.98,8.56
4.35,5.37
6.930000000000001,5.44
22.32,4.81
29.55,4.47
1.26,9.16
25.77,9.030000000000001
15.21,4.069999999999999
28.29,3.77
28.259999999999998,8.49
16.23,0.7000000000000001
20.79,9.469999999999999
14.79,3.8600000000000003
25.41,7.27
27.540000000000003,5.220000000000001
23.28,2.72
5.61,9.1
11.01,0.5700000000000001
7.86,7.5
16.5,8.36
7.83,4.050000000000001
3.57,6.870000000000001
14.28,0.48
26.19,0.81
16.32,4.9399999999999995
21.84,6.2
13.8,0.35000000000000003
2.61,6.710000000000001
17.91,1.28
25.5,1.29
11.01,9.52
2.34,6.57
9.18,9.13
5.34,7.29
6.45,3.79
22.53,3.3200000000000003
26.79,6.879999999999999
1.83,4.34
13.38,7.1499999999999995
4.890000000000001,4.71
13.26,5.16
26.73,6.760000000000001
0.32999999999999996,9.290000000000001
27.48,2.07
11.88,6.760000000000001
13.530000000000001,6.01
6.03,3.37
16.5,4.76
3.09,1.08
2.0700000000000003,1.8199999999999998
20.46,4.22
28.98,5.8
14.58,0.09
5.73,1.6
25.349999999999998,0.29000000000000004
29.4,3.8600000000000003
6.930000000000001,4.24
9.15,4.66
28.59,1.01
27.3,7.86
29.64,2.31
22.59,5.25
17.22,2.0100000000000002
29.189999999999998,6.109999999999999
6.930000000000001,6.9399999999999995
29.7,5.83
1.98,5.42
6.6,5.23
29.16,4.91
15.96,2.5300000000000002
25.98,6.66
17.88,0.77
24.03,0.78
1.71,9.3
11.790000000000001,3.37
3.99,7.35
24.060000000000002,1.6600000000000001
7.29,9.040000000000001
19.68,1.77
5.43,9.33
29.64,9.14
17.25,2.56
14.82,4.9399999999999995
21.029999999999998,6.44
17.58,0.76
11.07,7.48
0.63,3.11
23.76,2.0300000000000002
22.95,0.53
20.310000000000002,1.62
21.0,8.77
6.03,4.0
6.75,5.15
26.61,7.46
0.09,9.17
25.349999999999998,0.49
11.850000000000001,5.37
25.56,0.98
12.09,0.59
26.64,5.16
19.41,7.1
10.35,0.8899999999999999
10.559999999999999,4.21
0.7799999999999999,7.63
10.559999999999999,7.86
19.650000000000002,9.14
11.4,7.2299999999999995
16.41,4.44
0.72,3.15
11.88,7.24
11.07,6.42
26.82,0.8500000000000001
12.299999999999999,5.01
2.5799999999999996,8.2
26.85,3.02
17.58,0.9299999999999999
19.62,2.2
5.1000000000000005,8.870000000000001
15.450000000000001,7.3
8.85,2.27
16.14,9.53
3.5999999999999996,1.23
16.26,3.79
26.13,0.21000000000000002
25.62,5.33
9.45,1.6600000000000001
16.979999999999997,0.29000000000000004
17.7,1.9700000000000002
13.41,4.2
23.43,2.72
26.79,7.25
24.63,0.7000000000000001
12.209999999999999,6.42
16.290000000000003,2.08
16.05,5.3500000000000005
18.419999999999998,8.219999999999999
28.349999999999998,3.9000000000000004
19.38,5.49
29.73,2.9099999999999997
26.61,5.6499999999999995
6.930000000000001,2.79
3.0300000000000002,1.03
28.799999999999997,9.57
15.75,5.220000000000001
26.1,9.06
17.04,8.49
27.900000000000002,9.34
12.78,5.02
6.1499999999999995,8.89
0.63,6.760000000000001
13.74,2.19
17.97,7.4399999999999995
13.17,3.2800000000000002
29.189999999999998,1.57
16.35,2.48
4.7700000000000005,1.8399999999999999
16.95,9.43
24.959999999999997,2.9499999999999997
16.32,2.2600000000000002
7.71,7.63
19.32,4.069999999999999
26.4,7.06
20.490000000000002,1.07
24.45,4.47
8.489999999999998,1.79
22.98,3.02
22.95,5.68
21.209999999999997,6.38
25.41,8.06
15.21,9.23
26.46,6.41
19.98,1.18
11.01,9.34
3.09,7.1
11.73,4.76
14.76,1.8199999999999998
7.92,7.73
1.5299999999999998,8.44
5.1899999999999995,9.43
18.03,4.76
24.45,0.25
2.2199999999999998,3.9000000000000004
4.319999999999999,2.49
8.01,3.73
24.599999999999998,6.3
5.970000000000001,4.32
9.15,2.02
13.92,8.26
1.47,0.17
26.64,7.02
6.21,0.17
24.270000000000003,7.46
15.0,4.47
20.310000000000002,8.27
12.36,7.930000000000001
22.38,4.1
4.35,3.24
27.87,3.06
7.32,6.680000000000001
22.740000000000002,8.05
26.28,6.28
15.39,8.309999999999999
15.96,9.31
22.259999999999998,0.06
20.46,6.54
17.97,4.32
29.7,5.140000000000001
5.970000000000001,7.34
19.26,2.2800000000000002
29.669999999999998,3.65
23.25,7.24
25.349999999999998,4.62
28.439999999999998,7.960000000000001
2.5500000000000003,3.8
7.92,9.83
17.73,6.630000000000001
26.25,0.55
24.779999999999998,5.6899999999999995
0.42,9.21
3.09,4.37
2.79,6.8500000000000005
18.03,0.48
12.69,1.7399999999999998
7.59,4.1499999999999995
29.189999999999998,6.710000000000001
24.03,1.35
9.39,4.9399999999999995
24.959999999999997,6.54
0.15,7.800000000000001
27.96,7.87
14.129999999999999,0.63
24.18,7.98
16.830000000000002,8.96
20.55,9.3
2.94,2.9699999999999998
5.130000000000001,0.78
3.2399999999999998,3.5199999999999996
5.76,0.36
14.43,2.7300000000000004
9.06,4.1899999999999995
15.57,4.27
5.79,5.24
11.1,0.74
21.78,9.79
17.58,3.8600000000000003
28.5,7.199999999999999
0.8999999999999999,8.57
7.14,6.12
17.49,6.06
3.5100000000000002,0.77
7.95,5.32
14.79,5.9399999999999995
10.319999999999999,7.92
3.42,9.290000000000001
27.720000000000002,4.76
0.87,7.49
0.32999999999999996,2.7800000000000002
16.23,2.11
6.75,7.37
22.65,2.94
28.709999999999997,8.9
18.81,6.24
23.43,9.549999999999999
27.450000000000003,5.25
6.84,5.220000000000001
27.21,4.2
28.32,1.05
14.94,2.27
12.45,1.18
13.92,0.42000000000000004
3.21,7.66
28.080000000000002,7.82
28.74,5.64
10.020000000000001,9.6
19.32,5.37
25.53,3.9800000000000004
7.74,7.8100000000000005
2.0100000000000002,8.76
2.1,4.22
21.81,5.220000000000001
10.92,8.17
12.78,0.8500000000000001
21.18,5.26
14.129999999999999,4.88
16.53,5.1
16.560000000000002,9.3
14.82,4.67
7.47,6.5
28.68,6.959999999999999
5.159999999999999,5.869999999999999
13.05,3.14
8.100000000000001,0.13
20.7,9.17
16.290000000000003,0.8999999999999999
28.98,9.06
21.599999999999998,2.02
21.54,4.88
10.83,8.26
25.32,0.9299999999999999
24.270000000000003,6.680000000000001
28.98,0.6
26.52,7.87
24.330000000000002,9.629999999999999
11.850000000000001,6.1899999999999995
23.43,0.52
24.599999999999998,9.370000000000001
26.88,6.83
20.97,9.51
2.61,7.92
20.490000000000002,0.35000000000000003
21.029999999999998,5.9399999999999995
10.469999999999999,7.08
4.35,8.57
18.9,6.24
0.8999999999999999,9.57
13.71,7.92
6.96,6.59
9.99,7.27
4.8,4.2299999999999995
25.049999999999997,5.25
13.770000000000001,9.31
15.57,4.13
19.86,3.58
20.520000000000003,6.5
6.8100000000000005,6.86
2.28,3.8
29.73,2.9499999999999997
28.799999999999997,0.08
15.21,2.74
7.890000000000001,9.84
19.2,7.66
15.39,2.7800000000000002
15.57,0.25
0.75,0.8999999999999999
25.8,4.81
11.55,3.5199999999999996
12.93,9.26
18.84,9.1
14.43,4.46
1.3499999999999999,7.29
23.790000000000003,3.5199999999999996
3.75,8.51
3.3,4.55
21.66,9.83
18.78,3.62
18.84,1.18
14.64,8.17
28.89,4.63
10.23,7.99
12.299999999999999,1.1500000000000001
22.44,1.92
14.549999999999999,1.03
2.43,7.37
7.74,4.26
11.76,2.6
29.099999999999998,7.7
16.5,2.37
26.4,2.82
26.82,1.11
28.56,1.11
0.57,6.680000000000001
12.959999999999999,6.720000000000001
1.5299999999999998,2.52
9.27,3.02
21.9,8.85
24.509999999999998,9.34
24.18,1.01
12.030000000000001,7.109999999999999
28.799999999999997,5.45
15.600000000000001,8.129999999999999
17.64,4.62
6.75,6.949999999999999
9.0,9.9
15.600000000000001,6.680000000000001
27.69,7.33
23.37,0.44999999999999996
14.61,4.84
15.21,0.16
0.38999999999999996,1.6900000000000002
6.69,0.22999999999999998
4.319999999999999,7.57
16.53,3.29
27.96,3.3400000000000003
9.15,5.8
24.509999999999998,7.08
24.959999999999997,3.8600000000000003
14.309999999999999,2.06
24.18,1.0
3.84,8.459999999999999
5.73,9.41
24.9,2.7700000000000005
27.21,9.16
20.040000000000003,7.95
6.359999999999999,8.6
17.88,8.88
24.509999999999998,9.02
0.5399999999999999,0.42000000000000004
20.28,6.09
2.5799999999999996,7.0
0.6,2.15
26.88,8.030000000000001
17.459999999999997,8.96
11.46,5.2700000000000005
24.45,4.36
0.38999999999999996,0.10999999999999999
1.98,2.04
1.26,3.23
3.27,3.6799999999999997
14.28,0.45999999999999996
28.439999999999998,3.76
29.25,6.41
5.970000000000001,4.57
29.669999999999998,9.370000000000001
10.86,8.66
10.649999999999999,5.18
23.64,5.08
22.89,1.44
3.33,3.01
16.290000000000003,4.109999999999999
1.23,8.95
6.6,1.79
14.28,8.55
1.68,4.069999999999999
26.7,1.57
28.83,6.97
22.89,8.93
24.45,4.34
5.82,5.57
20.91,1.9900000000000002
17.459999999999997,4.81
6.57,1.92
0.18,9.13
17.7,9.06
28.169999999999998,0.18
22.11,1.81
29.58,7.79
25.38,1.88
29.64,9.43
8.82,1.92
22.95,3.79
18.9,0.41000000000000003
14.219999999999999,7.14
16.71,3.55
29.49,1.02
29.31,5.550000000000001
20.400000000000002,0.71
12.06,3.43
15.39,3.9800000000000004
1.2899999999999998,4.37
29.669999999999998,7.55
6.69,6.680000000000001
14.28,3.8600000000000003
16.380000000000003,2.3499999999999996
15.3,5.34
15.75,3.29
14.25,8.17
3.54,1.57
28.799999999999997,6.1
23.34,0.13
7.53,7.91
29.07,3.69
2.79,0.6900000000000001
22.77,6.42
19.41,2.31
18.54,6.23
16.290000000000003,7.65
4.65,2.6100000000000003
8.729999999999999,7.14
10.95,4.4
2.82,9.41
0.3,8.6
10.98,4.14
22.32,6.45
1.71,2.54
10.319999999999999,6.14
17.58,3.37
17.49,0.24
18.3,6.69
26.64,9.399999999999999
21.09,3.3600000000000003
3.27,8.41
27.27,6.879999999999999
9.42,6.82
7.92,1.6800000000000002
17.939999999999998,1.02
15.690000000000001,3.8600000000000003
18.12,9.559999999999999
28.95,4.48
0.42,8.27
17.58,9.26
13.98,3.55
0.38999999999999996,7.31
22.53,0.63
5.31,3.95
23.85,3.74
23.22,6.27
8.22,6.790000000000001
28.29,4.84
26.61,3.3800000000000003
14.52,7.31
17.61,1.3800000000000001
20.040000000000003,8.29
29.07,3.75
13.770000000000001,6.630000000000001
22.2,8.56
12.389999999999999,8.39
24.869999999999997,0.2
17.7,5.23
1.05,4.91
14.16,9.24
25.56,3.74
16.32,2.05
1.92,9.48
5.1000000000000005,3.43
1.6199999999999999,1.33
17.58,6.710000000000001
27.060000000000002,6.8500000000000005
13.620000000000001,1.1300000000000001
13.41,4.0600000000000005
1.17,8.0
4.319999999999999,8.01
29.73,8.16
18.57,9.040000000000001
18.3,4.4
19.740000000000002,3.37
14.129999999999999,7.48
13.17,7.1
1.2899999999999998,2.6500000000000004
1.71,5.19
11.28,8.55
29.61,5.19
19.05,2.7700000000000005
14.1,8.120000000000001
26.46,4.3
4.0200000000000005,4.91
9.96,8.33
4.26,6.870000000000001
16.560000000000002,9.16
1.47,6.15
20.46,4.98
17.099999999999998,0.74
7.83,3.79
17.91,9.370000000000001
19.86,2.5300000000000002
10.110000000000001,5.5
29.73,6.1
23.22,7.39
14.94,3.91
22.98,4.71
0.48,5.91
16.02,9.89
17.34,1.05
19.05,5.0600000000000005
27.630000000000003,0.22999999999999998
8.489999999999998,5.0
4.71,6.82
1.2899999999999998,0.71
26.88,6.27
10.379999999999999,4.699999999999999
15.57,0.59
13.32,5.629999999999999
22.98,2.51
16.41,0.4
14.43,1.06
5.64,8.88
17.759999999999998,8.37
14.28,4.21
12.42,6.989999999999999
14.97,0.96
6.54,4.98
11.49,5.779999999999999
7.7700000000000005,8.41
15.66,2.94
27.42,1.08
24.57,7.37
26.25,9.01
18.12,5.460000000000001
10.559999999999999,3.37
17.43,1.36
14.28,0.9299999999999999
15.06,6.48
26.13,6.26
26.73,4.0
24.479999999999997,5.8999999999999995
21.299999999999997,5.53
8.16,3.07
22.02,1.8599999999999999
15.18,8.95
18.72,7.46
7.98,6.5200000000000005
8.16,0.49
20.55,0.51
13.44,7.47
25.59,4.42
22.23,5.510000000000001
23.1,1.44
10.83,1.18
14.49,7.21
12.719999999999999,1.21
19.11,9.84
24.09,3.18
9.96,4.1
6.99,9.68
7.62,0.2
7.32,4.699999999999999
28.32,3.14
25.68,4.25
5.1000000000000005,7.800000000000001
2.28,4.54
16.770000000000003,7.02
16.68,5.33
20.82,4.699999999999999
17.279999999999998,5.68
27.21,9.040000000000001
22.11,3.35
11.64,7.78
29.34,6.840000000000001
0.15,9.3
19.950000000000003,7.02
0.87,5.37
28.169999999999998,7.8100000000000005
16.11,3.7
11.22,8.94
9.84,8.05
15.48,5.859999999999999
29.7,3.91
1.26,2.08
15.0,2.05
10.92,7.1
18.990000000000002,4.71
19.950000000000003,7.7
19.32,7.1499999999999995
13.770000000000001,3.9000000000000004
23.91,6.02
24.75,2.9899999999999998
0.44999999999999996,3.3000000000000003
11.129999999999999,4.79
20.46,6.870000000000001
11.52,6.97
5.8500000000000005,8.5
1.74,1.03
15.96,9.58
9.06,0.22999999999999998
29.46,8.08
29.73,5.859999999999999
27.150000000000002,2.45
21.48,8.299999999999999
14.010000000000002,9.75
11.73,8.41
12.78,7.48
8.639999999999999,2.8899999999999997
21.96,7.01
21.39,1.44
24.93,7.0
9.36,7.33
24.99,8.73
20.759999999999998,2.2
12.209999999999999,0.74
24.060000000000002,5.44
27.630000000000003,9.34
24.57,1.43
28.020000000000003,2.49
19.62,9.360000000000001
15.75,8.870000000000001
22.740000000000002,1.2
11.19,1.6900000000000002
25.47,7.74
25.56,9.360000000000001
21.96,7.62
14.129999999999999,1.27
9.780000000000001,9.11
14.85,0.81
15.57,3.16
11.790000000000001,1.1
25.53,9.389999999999999
27.96,2.8899999999999997
23.85,6.870000000000001
11.940000000000001,2.9
28.799999999999997,8.58
4.17,9.14
1.17,9.040000000000001
5.64,7.24
4.5,9.81
